id,created_at,text
514677893700808704,2014-09-24 07:29:06,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/9ixalLBiev
514670459015946241,2014-09-24 06:59:34,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/tXXwBHp7Kl
514662851961962497,2014-09-24 06:29:20,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/h83OntvatT
514655421697912832,2014-09-24 05:59:49,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/VSFfZCKv09
514647718086840321,2014-09-24 05:29:12,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/oObP6Uvl9O
514640216905506817,2014-09-24 04:59:23,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/rpRuNR9xDN
514632641661108224,2014-09-24 04:29:17,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/PfKXUKcPYe
514625223262752768,2014-09-24 03:59:49,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/2ru4VYyTla
514617510768168961,2014-09-24 03:29:10,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/am687xArnh
514610047734013952,2014-09-24 02:59:31,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/BN2cLZqK6u
514602439304282112,2014-09-24 02:29:17,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/4T1AceoAaQ
514595061271904256,2014-09-24 01:59:57,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/tLhHHdKiwk
514587330762784768,2014-09-24 01:29:14,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/6qEnsSNYwq
514579933713428481,2014-09-24 00:59:51,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/cTGj1exdQ7
514572233734623232,2014-09-24 00:29:15,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ledwUixUG3
514564909276098561,2014-09-24 00:00:09,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/BbepNgSqsW
514557103080738816,2014-09-23 23:29:08,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/hxqz2s3PH2
514549654231711745,2014-09-23 22:59:32,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/3qM2E1XEWc
514542013250035713,2014-09-23 22:29:10,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ieFM6vJTJ8
514534486416302081,2014-09-23 21:59:15,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/46xCU3Sd5a
514526922680700929,2014-09-23 21:29:12,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/rY0FPRRaXE
514519433692606464,2014-09-23 20:59:26,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/FAgJuVPibs
514511812449300481,2014-09-23 20:29:09,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/fstJ9IrTEG
514504429002047490,2014-09-23 19:59:49,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/bmEbWNcQbe
514496843456475136,2014-09-23 19:29:41,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ItQceoVegu
514489300701184000,2014-09-23 18:59:42,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/dvDeeWTWee
514481749502738432,2014-09-23 18:29:42,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/dK6YOoBroC
514474486759178242,2014-09-23 18:00:50,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/A2DG3TPpTb
514466529946370048,2014-09-23 17:29:13,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/89q7akzaBx
514459176001892352,2014-09-23 17:00:00,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/UwKTT8NbBm
514451456368590848,2014-09-23 16:29:19,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/K4frmoF8j4
514443927588704256,2014-09-23 15:59:24,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/75FNsYQ9kd
514436288988979200,2014-09-23 15:29:03,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/PMcOuG55DX
514428803201114112,2014-09-23 14:59:18,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/pyMNVjy47i
514421249099841536,2014-09-23 14:29:17,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/9jIzrtCmEQ
514413704524607488,2014-09-23 13:59:19,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/0KpZjuBik4
514406141288534016,2014-09-23 13:29:15,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/7ff3ilH0cE
514398601540567040,2014-09-23 12:59:18,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/oXLDIeXDKP
514391054892953600,2014-09-23 12:29:19,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/WBQhJVnHUu
514383531641159680,2014-09-23 11:59:25,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/OYfKoR7lzH
514375942949834752,2014-09-23 11:29:16,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/Lpb3TItuXO
514368441047072768,2014-09-23 10:59:27,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/sd7Um1vCHq
514360918227312640,2014-09-23 10:29:33,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/q1POEdqkz1
514353413879267328,2014-09-23 09:59:44,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/xyDipbRmFP
514345783588843520,2014-09-23 09:29:25,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ox2TatnOe1
514338234076508160,2014-09-23 08:59:25,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/QDUwQBoFsX
514330701978533888,2014-09-23 08:29:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/lZiwnR0Z1d
514323202135556096,2014-09-23 07:59:41,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/2DFp5CfS9Z
514315565700485120,2014-09-23 07:29:21,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/An0XSmeUDv
514308050300444672,2014-09-23 06:59:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ynYCP0MJZs
514300464868110336,2014-09-23 06:29:20,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/Aopi7pUyav
514293052295618560,2014-09-23 05:59:53,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/3jWpF0rjKi
514285446877417472,2014-09-23 05:29:40,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/dkyjOrhTw9
514277975081381888,2014-09-23 04:59:58,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/4LtN38bdAa
514270342538620929,2014-09-23 04:29:39,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/wbuDcrJ5n0
514262875385651200,2014-09-23 03:59:58,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/fqxxojtau5
514255148122898434,2014-09-23 03:29:16,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/Cw1esKL666
514247638213222400,2014-09-23 02:59:25,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/hpSqFUQhsg
514240091997634560,2014-09-23 02:29:26,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/4IFHXTiScX
514232670013108225,2014-09-23 01:59:57,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/Eag4GRRKde
514224936639270912,2014-09-23 01:29:13,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/KAKyLQH7zE
514217551002632192,2014-09-23 00:59:52,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/xOYKJlM8CQ
514209873912160256,2014-09-23 00:29:22,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/9gUIUHhCtF
514202627190841344,2014-09-23 00:00:34,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/KWts7pLc4G
514194808093814784,2014-09-22 23:29:30,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/SETSeAzG2d
514187377615839233,2014-09-22 22:59:58,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/LyOlxRacur
514179742493208576,2014-09-22 22:29:38,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/hvFw8yZR06
514172187713224704,2014-09-22 21:59:37,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/TdPpcnuUrV
514164665950027776,2014-09-22 21:29:43,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/Hhvj887xq0
514157151569600512,2014-09-22 20:59:52,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ApDT23eiGU
514149382439305216,2014-09-22 20:28:59,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/2UHPu1D70E
514142103795150848,2014-09-22 20:00:04,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/asGLO5D7vB
514134393741660160,2014-09-22 19:29:26,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/GzE0WLVhrJ
514126854421491713,2014-09-22 18:59:28,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/lv0fSKsDgH
514119333929574400,2014-09-22 18:29:35,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/mYPNvEDmEJ
514112340699402241,2014-09-22 18:01:48,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/0bAh0B0sC8
514104189405118464,2014-09-22 17:29:25,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/7uRJzd7Lop
514096644997275648,2014-09-22 16:59:26,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/9vSOhbuv7h
514089088807604224,2014-09-22 16:29:24,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/B9FVvdpcOd
514081613756772352,2014-09-22 15:59:42,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/GjwmyatgmV
514073925811437568,2014-09-22 15:29:09,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/KQYuVysV90
514066432142114816,2014-09-22 14:59:22,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/aJP4OPvuEg
514058843509510144,2014-09-22 14:29:13,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/oRETSUJKBT
514051368181850112,2014-09-22 13:59:31,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/19CDvt0Scz
514043774373482497,2014-09-22 13:29:20,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/CPSp3kIvAl
514036293744205825,2014-09-22 12:59:37,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/wl6jAfYH4C
514028622676754432,2014-09-22 12:29:08,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/S2icciepO4
514021241637060608,2014-09-22 11:59:48,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/jWkDqtnSgs
514013573119737857,2014-09-22 11:29:20,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/WrPbLcfhEA
514006081564340224,2014-09-22 10:59:34,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ovoZ1Lstlo
513998486866759680,2014-09-22 10:29:23,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/GzwwiAzt9O
513991141457657856,2014-09-22 10:00:12,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/QCYMY5TbvG
513983446851784705,2014-09-22 09:29:37,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/6HXJSQ2sBT
513975944684789760,2014-09-22 08:59:49,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/qsE3jBPrx4
513968333356810240,2014-09-22 08:29:34,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/uN5wCI3Vbf
513960839486111744,2014-09-22 07:59:47,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/cQ10ssWfpA
513953191353139200,2014-09-22 07:29:24,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ca4PEw3eym
513945747788922881,2014-09-22 06:59:49,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/PJHNiuYR6y
513938122242273280,2014-09-22 06:29:31,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/hRtFA2FLrT
513930705244811264,2014-09-22 06:00:03,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/4rxLomlWaV
513923012891250688,2014-09-22 05:29:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/FNGlvXs2z6
513915652982468608,2014-09-22 05:00:14,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/S17sxzClsU
513907966819696642,2014-09-22 04:29:41,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/84CglfeZvb
513900538732511232,2014-09-22 04:00:10,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/2qGEoWOHs3
513892791068684288,2014-09-22 03:29:23,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/mEwWdrseAw
513885260086771712,2014-09-22 02:59:28,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/yeBXBLurSz
513877693562368000,2014-09-22 02:29:24,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/1oDMQnjlsp
513870350992814082,2014-09-22 02:00:13,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/OJKyDurYOS
513862558764523521,2014-09-22 01:29:15,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/vHnDC8UXC8
513855186805473280,2014-09-22 00:59:58,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/XVAKjgXNuV
513847439925981186,2014-09-22 00:29:11,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/XU35kjl8my
513843721478361088,2014-09-22 00:14:24,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/BLjRHWeh7K
513832417741012992,2014-09-21 23:29:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ZHbnMlT8SR
513824981026082816,2014-09-21 22:59:56,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/PXAd9SpHDr
513817308549357568,2014-09-21 22:29:27,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/l63sY0916W
513809786157404160,2014-09-21 21:59:33,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/Sh81NqABY7
513802203866603520,2014-09-21 21:29:26,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/t82sX4XubD
513794743634243584,2014-09-21 20:59:47,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/I14rUwoP0a
513787096671461378,2014-09-21 20:29:24,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/wHqeOFSBbA
513779698460270592,2014-09-21 20:00:00,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/jyhMhwLnUs
513771983553978369,2014-09-21 19:29:20,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/QZneRvcbAc
513764463787638784,2014-09-21 18:59:28,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/GzZNxLfq6z
513756932919013377,2014-09-21 18:29:32,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/RNkebmQY58
513749506937348096,2014-09-21 18:00:02,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/LRv4nrraJE
513741880891572224,2014-09-21 17:29:43,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/a7k2rX5Fx2
513734270960291840,2014-09-21 16:59:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/nnZi4iQgGp
513726715403968513,2014-09-21 16:29:28,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/Cu0Fy4Lafl
513719217313837057,2014-09-21 15:59:40,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/NCd1vNwA0s
513711597374959617,2014-09-21 15:29:23,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/kFzLQK5eRM
513704060361654272,2014-09-21 14:59:26,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/dJYzf3VmBN
513696544491855873,2014-09-21 14:29:34,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/D8qnhZmXTd
513688978202324993,2014-09-21 13:59:30,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/4Ywnb1j2b3
513681415079481344,2014-09-21 13:29:27,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/Hs9cI6eoLA
513673860118749184,2014-09-21 12:59:26,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/t32G7e2qDv
513666323826900993,2014-09-21 12:29:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/rRMR1tqEjh
513658860234899457,2014-09-21 11:59:50,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/rnBPz4lWQd
513651144485535744,2014-09-21 11:29:10,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/KaNYOS6199
513643739244670976,2014-09-21 10:59:45,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/Oh2hvlN86q
513636146732347392,2014-09-21 10:29:34,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/GDka27FO26
513628663418748928,2014-09-21 09:59:50,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/gYxELuuxuq
513621030313918464,2014-09-21 09:29:30,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/zSo9GtU5Dy
513613487210528768,2014-09-21 08:59:32,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/Pgqm1FbxOq
513605925056548864,2014-09-21 08:29:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/0kfp2e36ry
513598381852487680,2014-09-21 07:59:31,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/jwphpJvqRB
513590808575234048,2014-09-21 07:29:25,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/jv3kXzGZCJ
513583332245139456,2014-09-21 06:59:42,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/e6bG04Vl20
513575692450398209,2014-09-21 06:29:21,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/13XHcZD80G
513568293597487104,2014-09-21 05:59:57,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/FMPvEbXKa8
513560651504312321,2014-09-21 05:29:35,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/TfzHhYhWJI
513553219814182912,2014-09-21 05:00:03,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/0GMB61HpI9
513545544141402112,2014-09-21 04:29:33,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/vUkAxlvXzj
513538157464522752,2014-09-21 04:00:12,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/A7PpYymxol
513530382021840896,2014-09-21 03:29:18,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/pHE2UCuJtQ
513522941343301633,2014-09-21 02:59:44,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ziJuMhbiot
513515266765250560,2014-09-21 02:29:14,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/lVnwEAuVgF
513507947092381696,2014-09-21 02:00:09,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/e80UTfvYjX
513500230088941568,2014-09-21 01:29:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/I92KSJx4XW
513492753037414400,2014-09-21 00:59:47,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/OUEoNOlEtT
513485142279856128,2014-09-21 00:29:32,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ekhto6kNTm
513477882933686273,2014-09-21 00:00:41,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/VGB9rgBr2F
513469962363879424,2014-09-20 23:29:13,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/0EL4VGKHrA
513462596293644289,2014-09-20 22:59:57,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/xDyXMJratt
513454872000475136,2014-09-20 22:29:15,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/DG1dfXuCSg
513447346563481601,2014-09-20 21:59:21,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/JOSR0c0PPC
513439827023646720,2014-09-20 21:29:28,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/i9LOkKgNI8
513432298927439872,2014-09-20 20:59:33,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/VU2GEHSTQh
513424676069310464,2014-09-20 20:29:16,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/5PQchKTYYL
513417359626096640,2014-09-20 20:00:12,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/C6YKwBhSDz
513409577476694016,2014-09-20 19:29:16,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ah6cEfE1Z5
513402208998932480,2014-09-20 18:59:59,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/qYQTqqqXyy
513394533179334657,2014-09-20 18:29:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/cKZMS9dq79
513387457057157120,2014-09-20 18:01:22,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/9pXJhOyuO6
513379454559981569,2014-09-20 17:29:34,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/GOaA4Yu7Rz
513372087655084032,2014-09-20 17:00:18,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/rpoMMiVpnY
513364294592135168,2014-09-20 16:29:20,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ajOPznIJek
513356849966776320,2014-09-20 15:59:45,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/2dXgomAKEw
513349196490219520,2014-09-20 15:29:20,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/XAAP4U7kAc
513341714296487937,2014-09-20 14:59:36,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/TwcKHWUdap
513334153614745602,2014-09-20 14:29:34,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/3vV3tGlErH
513326598591094784,2014-09-20 13:59:32,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/TZ5T5HUgrp
513319003704786944,2014-09-20 13:29:22,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/mk8FiJ7o37
513311498392055810,2014-09-20 12:59:32,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/wXiRVHPBbv
513303949043318785,2014-09-20 12:29:32,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/D0aWsITMoN
513296560885878784,2014-09-20 12:00:11,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/W7cDRcu37t
513288773233541120,2014-09-20 11:29:14,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/2n4KUoEJhk
513281336233431040,2014-09-20 10:59:41,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/VLZBHLqShw
513273674607374336,2014-09-20 10:29:14,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/N3YrAoiZhJ
513266235153612800,2014-09-20 09:59:41,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/setb1rQBx9
513258626052816896,2014-09-20 09:29:26,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/mmSZpsFQRN
513251135684362240,2014-09-20 08:59:41,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/jm1RzWlSNV
513243550667272192,2014-09-20 08:29:32,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/6q45seumW7
513236099083554816,2014-09-20 07:59:56,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/dUTyvjD6EN
513228390921670656,2014-09-20 07:29:18,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/sYM0i2r3kD
513221084528005120,2014-09-20 07:00:16,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/dyClUgTwkw
513213315016040448,2014-09-20 06:29:24,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/NAxvKqJTAi
513205923763212288,2014-09-20 06:00:01,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/3MwYYakEXS
513198235826274304,2014-09-20 05:29:28,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/kIQ54EAiUn
513190841075392513,2014-09-20 05:00:05,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/9icCwYSMAp
513183173136904192,2014-09-20 04:29:37,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/fPQL4t11fr
513175755896135680,2014-09-20 04:00:09,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/2usrwGANEu
513168029539373056,2014-09-20 03:29:27,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/OmCI6EXCv2
513160521265455104,2014-09-20 02:59:36,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/FpZVNsdq3g
513152894481469440,2014-09-20 02:29:18,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/Kacz7VimlJ
513145542801915904,2014-09-20 02:00:05,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/cp3Y6ReKxz
513137883797278721,2014-09-20 01:29:39,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/jHm0x7xXM2
513130402001993728,2014-09-20 00:59:56,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/xltJbe21nU
513122762299543552,2014-09-20 00:29:34,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/xCfsX5YAmj
513115551431143424,2014-09-20 00:00:55,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/t8t8kEi1ss
513107621659017216,2014-09-19 23:29:24,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/pvPpBKMdr0
513100241940525057,2014-09-19 23:00:05,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/JLth3vF0ai
513092539281600512,2014-09-19 22:29:28,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/MUa6X2VYV9
513085065614475264,2014-09-19 21:59:46,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/SQI22MnF8k
513077488231010304,2014-09-19 21:29:40,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/OfJY3ww1Ly
